Almacén,Cliente,Identificación cliente,Telefono cliente,Celular cliente,# factura,Codigo del producto,Detalle producto,Cantidad producto,Cantidad Devueltas,Fecha factura,Precio venta x producto,Precio compra x producto,Descuento,Descuento Total,Venta - descuento,impuesto Total,Impuesto,Subtotal,Total venta,Ciudad,Forma pago,Vendedor,Vendedor2,Usuario,No. Transacción,Promoción,Nota,Categoria,Proveedor,Nota Crédito,Grupo
Cabecera,general,0,,,No656,45,Omelett solo queso,1,0,2021-08-02 09:42:14,8000,3400,0,0,8000,0,0,8000,8000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No656,48,Sandwich de pollo,1,0,2021-08-02 09:42:14,14000,5275,0,0,14000,0,0,14000,14000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No657,72,Batido de la casa en leche de vaca,1,0,2021-08-02 10:24:14,8000,3714,0,0,8000,0,0,8000,8000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No657,49,Sandwich de atún,1,0,2021-08-02 10:24:14,13500,9300,0,0,13500,0,0,13500,13500,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No658,35,Parfait Explosión de Chocolate,1,0,2021-08-02 10:24:25,11000,4000,0,0,11000,0,0,11000,11000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No659,24,Barra de chocolate lok 60% 35g,1,0,2021-08-02 10:41:09,5000,3138,0,0,5000,0,0,5000,5000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No660,60,Chocolate Experiencia en bebida Vegetal,1,0,2021-08-02 10:41:28,9000,4200,0,0,9000,0,0,9000,9000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No660,49,Sandwich de atún,1,0,2021-08-02 10:41:28,13500,9300,0,0,13500,0,0,13500,13500,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No661,CCM,Crema de Choco Mani 130g,1,0,2021-08-02 11:00:29,9000,4000,0,0,9000,0,0,9000,9000,,efectivo,,,erickfaloquin@gmail.com,,, ,General,,No,sin grupo
Cabecera,general,0,,,No661,64,Té Matcha en bebida Vegetal,1,0,2021-08-02 11:00:29,6800,2600,0,0,6800,0,0,6800,6800,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No661,57,Cappucino en leche de vaca,2,0,2021-08-02 11:00:29,3000,1300,0,0,3000,0,0,6000,6000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No661,46,Omelett queso y champiñones,3,0,2021-08-02 11:00:29,8000,4100,0,0,8000,0,0,24000,24000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No661,ML,Miel sabores lok ,1,0,2021-08-02 11:00:29,22000,17600,0,0,22000,0,0,22000,22000,,efectivo,,,erickfaloquin@gmail.com,,, ,General,LOK,No,sin grupo
Cabecera,general,0,,,No661,CMC1,Crema de Choco Mani 130g,1,0,2021-08-02 11:00:29,9000,5500,0,0,9000,0,0,9000,9000,,efectivo,,,erickfaloquin@gmail.com,,, ,Cremas de Mani,,No,sin grupo
Cabecera,general,0,,,No662,72,Batido de la casa en leche de vaca,1,0,2021-08-02 12:21:11,8000,3714,0,0,8000,0,0,8000,8000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No662,41,Waffle Frutos Amarillos,1,0,2021-08-02 12:21:11,15500,6000,0,0,15500,0,0,15500,15500,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No663,81,Agua Manantial 500g,1,0,2021-08-02 12:22:31,3800,1750,0,0,3800,0,0,3800,3800,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No663,37,Bowl de Fruta Salpicon,1,0,2021-08-02 12:22:31,9000,2500,0,0,9000,0,0,9000,9000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No664,YGS05,Yogurt Griego 500g Syrus,2,0,2021-08-02 17:47:54,15000,10500,0,0,15000,0,0,30000,30000,,nequi,,,erickfaloquin@gmail.com,,, ,Yogurt,Syrus,No,sin grupo
Cabecera,general,0,,,No664,mixS130,Mix de semillas de 130g,1,0,2021-08-02 17:47:54,8000,5000,0,0,8000,0,0,8000,8000,,nequi,,,erickfaloquin@gmail.com,,, ,General,snucks,No,sin grupo
Cabecera,general,0,,,No665,81,Agua Manantial 500g,2,0,2021-08-02 17:48:07,3800,1750,0,0,3800,0,0,7600,7600,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No666,VCA,Vitta Capricho Arequipe,1,0,2021-08-02 17:49:37,15000,10500,3000,3000,12000,0,0,12000,12000,,efectivo,,,erickfaloquin@gmail.com,,, ,Postres Saludables,,No,sin grupo
Cabecera,general,0,,,No667,MMM2,Mermelada de Maracumango 250g,1,0,2021-08-02 17:50:24,12000,9000,500,500,11500,0,0,11500,11500,,efectivo,,,erickfaloquin@gmail.com,,, ,Mermeladas,snucks,No,sin grupo
Cabecera,general,0,,,No668,RIND1,Roscones Artesonano Individual ,1,0,2021-08-02 17:58:10,3000,1700,0,0,3000,0,0,3000,3000,,efectivo,,,erickfaloquin@gmail.com,,, ,General,,No,sin grupo
Cabecera,general,0,,,No668,60,Chocolate Experiencia en bebida Vegetal,1,0,2021-08-02 17:58:10,9000,4200,0,0,9000,0,0,9000,9000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No669,YGS05,Yogurt Griego 500g Syrus,1,0,2021-08-02 18:43:39,15000,10500,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,, ,Yogurt,Syrus,No,sin grupo
Cabecera,general,0,,,No670,49,Sandwich de atún,1,0,2021-08-02 18:59:56,13500,9300,0,0,13500,0,0,13500,13500,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No670,61,Chocolate Experiencia en leche de Vaca,1,0,2021-08-02 18:59:56,6000,2774,0,0,6000,0,0,6000,6000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No670,VCA,Vitta Capricho Arequipe,1,0,2021-08-02 18:59:56,15000,10500,3000,3000,12000,0,0,12000,12000,,efectivo,,,erickfaloquin@gmail.com,,, ,Postres Saludables,,No,sin grupo
Cabecera,general,0,,,No671,42,Waffle Fresa y Arandanos,1,0,2021-08-02 19:34:54,15500,5000,0,0,15500,0,0,15500,15500,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No671,35,Parfait Explosión de Chocolate,1,0,2021-08-02 19:34:54,11000,4000,0,0,11000,0,0,11000,11000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No671,YGS2,Yogurt griego 250g Syrus,1,0,2021-08-02 19:34:54,9000,6500,5500,5500,3500,0,0,3500,3500,,efectivo,,,erickfaloquin@gmail.com,,, ,General,Syrus,No,sin grupo
Cabecera,general,0,,,No672,79,Soda con frutas,1,0,2021-08-03 10:26:42,5000,2000,0,0,5000,0,0,5000,5000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,Alfoli,No,sin grupo
Cabecera,general,0,,,No673,66,Americano,1,0,2021-08-03 10:27:07,3000,1000,0,0,3000,0,0,3000,3000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No674,37,Bowl de Fruta Salpicon,1,0,2021-08-03 11:15:10,9000,2500,0,0,9000,0,0,9000,9000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No675,77,Batido Verde,1,0,2021-08-03 11:16:03,6000,3000,0,0,6000,0,0,6000,6000,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No675,48,Sandwich de pollo,1,0,2021-08-03 11:16:03,14000,5275,0,0,14000,0,0,14000,14000,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No676,79,Soda con frutas,1,0,2021-08-03 11:18:48,5000,2000,0,0,5000,0,0,5000,5000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,Alfoli,No,sin grupo
Cabecera,general,0,,,No676,49,Sandwich de atún,1,0,2021-08-03 11:18:48,13500,9300,0,0,13500,0,0,13500,13500,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No677,56,Cappucino en bebida Vegetal,2,0,2021-08-03 11:32:47,5000,2300,0,0,5000,0,0,10000,10000,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No677,48,Sandwich de pollo,1,0,2021-08-03 11:32:47,14000,5275,0,0,14000,0,0,14000,14000,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No677,44,Pancakes Tropical,1,0,2021-08-03 11:32:47,15500,7270,0,0,15500,0,0,15500,15500,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No677,80,Agua Manantial carbonatada 300g,1,0,2021-08-03 11:32:47,2800,1291,0,0,2800,0,0,2800,2800,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No677,46,Omelett queso y champiñones,1,0,2021-08-03 11:32:47,8000,4100,0,0,8000,0,0,8000,8000,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No677,62,Té Chai en bebida vegetal,2,0,2021-08-03 11:32:47,6500,2500,0,0,6500,0,0,13000,13000,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No677,RIND1,Roscones Artesonano Individual ,1,0,2021-08-03 11:32:47,3000,1700,0,0,3000,0,0,3000,3000,,nequi,,,erickfaloquin@gmail.com,,, ,General,,No,sin grupo
Cabecera,general,0,,,No678,MOCA,Mogollas de cuajada Artesano,1,0,2021-08-03 11:34:59,10500,8000,0,0,10500,0,0,10500,10500,,nequi,,,erickfaloquin@gmail.com,,, ,General,Artesano,No,sin grupo
Cabecera,general,0,,,No678,ARBO,Moño de bocadillo y queso ,1,0,2021-08-03 11:34:59,10500,8000,0,0,10500,0,0,10500,10500,,nequi,,,erickfaloquin@gmail.com,,, ,General,Artesano,No,sin grupo
Cabecera,general,0,,,No679,33,Granola Artesanal Fiocchi 300g,1,0,2021-08-03 11:36:10,25000,18750,0,0,25000,0,0,25000,25000,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No680,78,Batido Naranja y Zanahoria,1,0,2021-08-03 11:43:00,6800,2929,0,0,6800,0,0,6800,6800,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No681,48,Sandwich de pollo,2,0,2021-08-03 11:48:06,14000,5275,0,0,14000,0,0,28000,28000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No682,59,Latte en leche de vaca,1,0,2021-08-03 16:50:07,5000,1600,0,0,5000,0,0,5000,5000,,efectivo,,,erickfaloquin@gmail.com,,, ,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No683,36,Parfait Balance,1,0,2021-08-03 17:14:45,12500,4500,0,0,12500,0,0,12500,12500,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
Cabecera,general,0,,,No683,66,Americano,2,0,2021-08-03 17:14:45,3000,1000,0,0,3000,0,0,6000,6000,,nequi,,,erickfaloquin@gmail.com,,, ,CARTA,,No,sin grupo
