Almacén,Cliente,Identificación cliente,Telefono cliente,Celular cliente,# factura,Codigo del producto,Detalle producto,Cantidad producto,Cantidad Devueltas,Fecha factura,Precio venta x producto,Precio compra x producto,Descuento,Descuento Total,Venta - descuento,impuesto Total,Impuesto,Subtotal,Total venta,Ciudad,Forma pago,Vendedor,Vendedor2,Usuario,No. Transacción,Promoción,Nota,Categoria,Proveedor,Nota Crédito,Grupo
Cabecera,general,0,,,No1528,54,Empanadas Integrales,1,0,2021-11-02 09:12:51,5000,3600,0,0,5000,0,0,5000,5000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1528,39,Bowl de Avena Natural,1,0,2021-11-02 09:12:51,9000,4500,0,0,9000,0,0,9000,9000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1528,48,Sandwich de pollo,1,0,2021-11-02 09:12:51,14000,5275,0,0,14000,0,0,14000,14000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No1528,57,Cappucino en leche de vaca,1,0,2021-11-02 09:12:51,3000,1300,0,0,3000,0,0,3000,3000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1529,DECOPE,Decoracion regalo canasta pequeña,1,0,2021-11-02 09:54:39,8000,6000,0,0,8000,0,0,8000,8000,,nequi,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No1529,37,Bowl de Fruta Salpicon,1,0,2021-11-02 09:54:39,9000,2500,0,0,9000,0,0,9000,9000,,nequi,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No1529,48,Sandwich de pollo,1,0,2021-11-02 09:54:39,14000,5275,0,0,14000,0,0,14000,14000,,nequi,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No1530,48,Sandwich de pollo,1,0,2021-11-02 11:02:42,14000,5275,0,0,14000,0,0,14000,14000,,nequi,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No1530,35,Parfait Explosión de Chocolate,1,0,2021-11-02 11:02:42,11000,4000,0,0,11000,0,0,11000,11000,,nequi,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1531,49,Sandwich de atún,1,0,2021-11-02 15:22:39,13500,9300,0,0,13500,0,0,13500,13500,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1532,74,Batido Fresa y Banano en bebida Vegetal,1,0,2021-11-02 17:20:48,13000,6555,0,0,13000,0,0,13000,13000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,Alfoli,No,sin grupo
Cabecera,general,0,,,No1533,48,Sandwich de pollo,1,0,2021-11-02 18:48:08,14000,5275,0,0,14000,0,0,14000,14000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No1533,60,Chocolate Experiencia en bebida Vegetal,2,0,2021-11-02 18:48:08,9000,4200,0,0,9000,0,0,18000,18000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1534,67,Espresso Sencillo,1,0,2021-11-03 08:25:38,2500,608,0,0,2500,0,0,2500,2500,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1535,65,Té Matcha en leche de Vaca,1,0,2021-11-03 10:08:26,4300,1700,0,0,4300,0,0,4300,4300,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1535,61,Chocolate Experiencia en leche de Vaca,1,0,2021-11-03 10:08:26,6000,2774,0,0,6000,0,0,6000,6000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1535,41,Waffle Frutos Amarillos,1,0,2021-11-03 10:08:26,15500,6000,0,0,15500,0,0,15500,15500,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1535,44,Pancakes Tropical,1,0,2021-11-03 10:08:26,15500,7270,0,0,15500,0,0,15500,15500,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1536,37,Bowl de Fruta Salpicon,1,0,2021-11-03 11:17:18,9000,2500,0,0,9000,0,0,9000,9000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No1536,63,Té Chai en leche de vaca,1,0,2021-11-03 11:17:18,4000,1500,0,0,4000,0,0,4000,4000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1536,47,Omelett napolitano,1,0,2021-11-03 11:17:18,8000,3600,0,0,8000,0,0,8000,8000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1537,66,Americano,1,0,2021-11-03 11:42:13,3000,1000,0,0,3000,0,0,3000,3000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1538,76,Batido Refrescante,1,0,2021-11-03 11:53:44,6000,2589,0,0,6000,0,0,6000,6000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1538,54,Empanadas Integrales,1,0,2021-11-03 11:53:44,5000,3600,0,0,5000,0,0,5000,5000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1539,49,Sandwich de atún,1,0,2021-11-03 12:04:15,13500,9300,0,0,13500,0,0,13500,13500,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1539,72,Batido de la casa en leche de vaca,2,0,2021-11-03 12:04:15,8000,3714,0,0,8000,0,0,16000,16000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1540,48,Sandwich de pollo,1,0,2021-11-03 12:11:44,14000,5275,0,0,14000,0,0,14000,14000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No1540,76,Batido Refrescante,2,0,2021-11-03 12:11:44,6000,2589,0,0,6000,0,0,12000,12000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1540,38,Bowl de Fruta Frutos Rojos,1,0,2021-11-03 12:11:44,10000,4325,0,0,10000,0,0,10000,10000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1541,80,Agua Manantial carbonatada 300g,1,0,2021-11-03 15:37:12,3000,1291,0,0,3000,0,0,3000,3000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1542,MOCA,Mogollas de cuajada Artesano,1,0,2021-11-03 15:37:47,10500,8000,0,0,10500,0,0,10500,10500,,efectivo,,,erickfaloquin@gmail.com,,,,General,Artesano,No,sin grupo
Cabecera,general,0,,,No1542,ARBO,Moño de bocadillo y queso ,1,0,2021-11-03 15:37:47,10500,8000,0,0,10500,0,0,10500,10500,,efectivo,,,erickfaloquin@gmail.com,,,,General,Artesano,No,sin grupo
Cabecera,general,0,,,No1543,YGS05,Yogurt Griego 500g Syrus,3,0,2021-11-03 15:38:06,15000,10500,0,0,15000,0,0,45000,45000,,nequi,,,erickfaloquin@gmail.com,,,,Yogurt,Syrus,No,sin grupo
Cabecera,general,0,,,No1544,65,Té Matcha en leche de Vaca,1,0,2021-11-03 16:15:31,4300,1700,0,0,4300,0,0,4300,4300,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No1545,48,Sandwich de pollo,1,0,2021-11-03 16:17:30,14000,5275,0,0,14000,0,0,14000,14000,,nequi,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No1546,mixS130,Mix de semillas de 130g,1,0,2021-11-03 16:17:45,8000,5000,0,0,8000,0,0,8000,8000,,efectivo,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No1547,81,Agua Manantial 500g,1,0,2021-11-03 16:57:01,3800,1750,800,800,3000,0,0,3000,3000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
